"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","Country"
1995,110,"0.78084","1","1.28",0,"0","1","1","1.28","EST"
1996,75,"0.04685","0.04578","0.5",62372,"2855","60944","613182","9.83","EST"
1996,76,"0.05709","0.05551","0.5",59517,"3304","57865","552237","9.28","EST"
1996,77,"0.05569","0.05419","0.5",56213,"3046","54690","494373","8.79","EST"
1996,78,"0.0598","0.05806","0.5",53167,"3087","51623","439683","8.27","EST"
1996,79,"0.0592","0.0575","0.5",50080,"2879","48640","388059","7.75","EST"
1996,80,"0.06945","0.06712","0.5",47201,"3168","45617","339419","7.19","EST"
1996,81,"0.0906","0.08667","0.5",44032,"3816","42124","293802","6.67","EST"
1996,82,"0.09087","0.08692","0.5",40216,"3496","38468","251678","6.26","EST"
1996,83,"0.10223","0.09726","0.5",36720,"3571","34935","213210","5.81","EST"
1996,84,"0.12605","0.11858","0.5",33149,"3931","31184","178275","5.38","EST"
1996,85,"0.1441","0.13441","0.5",29218,"3927","27255","147091","5.03","EST"
1996,86,"0.14834","0.1381","0.5",25291,"3493","23545","119837","4.74","EST"
1996,87,"0.15404","0.14303","0.5",21798,"3118","20240","96292","4.42","EST"
1996,88,"0.18727","0.17124","0.5",18681,"3199","17081","76053","4.07","EST"
1996,89,"0.2006","0.18232","0.5",15482,"2823","14071","58971","3.81","EST"
1996,90,"0.22125","0.19922","0.5",12659,"2522","11398","44901","3.55","EST"
1996,91,"0.24339","0.21698","0.5",10137,"2200","9038","33502","3.3","EST"
1996,92,"0.26697","0.23553","0.5",7938,"1870","7003","24465","3.08","EST"
1996,93,"0.29196","0.25477","0.5",6068,"1546","5295","17462","2.88","EST"
1996,94,"0.31827","0.27458","0.5",4522,"1242","3901","12167","2.69","EST"
1996,95,"0.3458","0.29483","0.5",3280,"967","2797","8266","2.52","EST"
1996,96,"0.3744","0.31536","0.5",2313,"730","1949","5469","2.36","EST"
1996,97,"0.40391","0.33604","0.5",1584,"532","1318","3520","2.22","EST"
1996,98,"0.43412","0.3567","0.5",1052,"375","864","2202","2.09","EST"
1996,99,"0.46484","0.37717","0.5",676,"255","549","1338","1.98","EST"
1996,100,"0.49582","0.39732","0.5",421,"167","338","790","1.87","EST"
1996,101,"0.52683","0.41699","0.5",254,"106","201","452","1.78","EST"
1996,102,"0.55764","0.43606","0.5",148,"65","116","251","1.69","EST"
1996,103,"0.58802","0.45441","0.5",83,"38","65","135","1.62","EST"
1996,104,"0.61773","0.47196","0.5",46,"21","35","71","1.55","EST"
1996,105,"0.64659","0.48862","0.5",24,"12","18","36","1.49","EST"
1996,106,"0.67442","0.50435","0.5",12,"6","9","18","1.44","EST"
1996,107,"0.70108","0.51911","0.5",6,"3","5","8","1.39","EST"
1996,108,"0.72643","0.53288","0.5",3,"2","2","4","1.35","EST"
1996,109,"0.7504","0.54567","0.5",1,"1","1","2","1.31","EST"
1996,110,"0.77293","1","1.29",1,"1","1","1","1.29","EST"
1997,75,"0.04654","0.04548","0.5",63712,"2898","62263","637904","10.01","EST"
1997,76,"0.04544","0.04443","0.5",60814,"2702","59463","575641","9.47","EST"
1997,77,"0.05464","0.05319","0.5",58112,"3091","56567","516178","8.88","EST"
1997,78,"0.06184","0.05999","0.5",55021,"3301","53371","459611","8.35","EST"
1997,79,"0.06374","0.06177","0.5",51721,"3195","50123","406240","7.85","EST"
1997,80,"0.07531","0.07258","0.5",48526,"3522","46765","356116","7.34","EST"
1997,81,"0.07497","0.07226","0.5",45004,"3252","43378","309351","6.87","EST"
1997,82,"0.09239","0.08831","0.5",41752,"3687","39908","265973","6.37","EST"
1997,83,"0.10202","0.09707","0.5",38065,"3695","36217","226065","5.94","EST"
1997,84,"0.11159","0.1057","0.5",34370,"3633","32554","189847","5.52","EST"
1997,85,"0.12205","0.11503","0.5",30737,"3536","28969","157294","5.12","EST"
1997,86,"0.15036","0.13985","0.5",27202,"3804","25300","128324","4.72","EST"
1997,87,"0.15982","0.14799","0.5",23397,"3463","21666","103025","4.4","EST"
1997,88,"0.17934","0.16458","0.5",19935,"3281","18294","81359","4.08","EST"
1997,89,"0.19945","0.18137","0.5",16654,"3020","15144","63064","3.79","EST"
1997,90,"0.22122","0.19919","0.5",13634,"2716","12276","47920","3.51","EST"
1997,91,"0.24464","0.21798","0.5",10918,"2380","9728","35645","3.26","EST"
1997,92,"0.26968","0.23763","0.5",8538,"2029","7524","25917","3.04","EST"
1997,93,"0.29627","0.25805","0.5",6509,"1680","5669","18393","2.83","EST"
1997,94,"0.32433","0.27907","0.5",4829,"1348","4156","12724","2.63","EST"
1997,95,"0.3537","0.30055","0.5",3482,"1046","2958","8568","2.46","EST"
1997,96,"0.38422","0.3223","0.5",2435,"785","2043","5610","2.3","EST"
1997,97,"0.41568","0.34415","0.5",1650,"568","1366","3567","2.16","EST"
1997,98,"0.44785","0.36591","0.5",1082,"396","884","2201","2.03","EST"
1997,99,"0.48045","0.38739","0.5",686,"266","553","1316","1.92","EST"
1997,100,"0.51323","0.40842","0.5",420,"172","335","763","1.81","EST"
1997,101,"0.54589","0.42884","0.5",249,"107","195","428","1.72","EST"
1997,102,"0.57816","0.44851","0.5",142,"64","110","233","1.64","EST"
1997,103,"0.60978","0.4673","0.5",78,"37","60","123","1.57","EST"
1997,104,"0.6405","0.48513","0.5",42,"20","32","63","1.5","EST"
1997,105,"0.67011","0.50193","0.5",21,"11","16","31","1.44","EST"
1997,106,"0.69843","0.51765","0.5",11,"6","8","15","1.39","EST"
1997,107,"0.72531","0.53228","0.5",5,"3","4","7","1.34","EST"
1997,108,"0.75066","0.5458","0.5",2,"1","2","3","1.31","EST"
1997,109,"0.77439","0.55824","0.5",1,"1","1","1","1.28","EST"
1997,110,"0.79648","1","1.26",0,"0","1","1","1.26","EST"
1998,75,"0.04867","0.04751","0.5",62686,"2978","61197","608051","9.7","EST"
1998,76,"0.0523","0.05097","0.5",59707,"3043","58186","546855","9.16","EST"
1998,77,"0.0555","0.054","0.5",56664,"3060","55134","488669","8.62","EST"
1998,78,"0.06079","0.05899","0.5",53604,"3162","52023","433535","8.09","EST"
1998,79,"0.07588","0.0731","0.5",50442,"3687","48598","381512","7.56","EST"
1998,80,"0.07177","0.06928","0.5",46754,"3239","45135","332914","7.12","EST"
1998,81,"0.08948","0.08565","0.5",43515,"3727","41651","287779","6.61","EST"
1998,82,"0.09566","0.09129","0.5",39788,"3632","37972","246127","6.19","EST"
1998,83,"0.12383","0.11661","0.5",36156,"4216","34048","208156","5.76","EST"
1998,84,"0.11578","0.10945","0.5",31940,"3496","30192","174108","5.45","EST"
1998,85,"0.13817","0.12924","0.5",28444,"3676","26606","143916","5.06","EST"
1998,86,"0.15812","0.14654","0.5",24768,"3629","22953","117311","4.74","EST"
1998,87,"0.16338","0.15104","0.5",21138,"3193","19542","94358","4.46","EST"
1998,88,"0.17336","0.15953","0.5",17946,"2863","16514","74816","4.17","EST"
1998,89,"0.19904","0.18102","0.5",15083,"2730","13718","58301","3.87","EST"
1998,90,"0.21853","0.197","0.5",12352,"2433","11136","44584","3.61","EST"
1998,91,"0.23935","0.21377","0.5",9919,"2120","8859","33448","3.37","EST"
1998,92,"0.2615","0.23126","0.5",7799,"1804","6897","24589","3.15","EST"
1998,93,"0.28493","0.2494","0.5",5995,"1495","5247","17692","2.95","EST"
1998,94,"0.30958","0.26809","0.5",4500,"1206","3897","12445","2.77","EST"
1998,95,"0.33537","0.28721","0.5",3294,"946","2821","8548","2.6","EST"
1998,96,"0.36217","0.30664","0.5",2348,"720","1988","5728","2.44","EST"
1998,97,"0.38986","0.32626","0.5",1628,"531","1362","3740","2.3","EST"
1998,98,"0.41828","0.34593","0.5",1097,"379","907","2378","2.17","EST"
1998,99,"0.44725","0.36551","0.5",717,"262","586","1471","2.05","EST"
1998,100,"0.47658","0.38487","0.5",455,"175","368","885","1.94","EST"
1998,101,"0.50608","0.40388","0.5",280,"113","223","517","1.85","EST"
1998,102,"0.53553","0.42242","0.5",167,"70","132","294","1.76","EST"
1998,103,"0.56474","0.44039","0.5",96,"42","75","162","1.68","EST"
1998,104,"0.59351","0.45769","0.5",54,"25","42","87","1.61","EST"
1998,105,"0.62165","0.47424","0.5",29,"14","22","45","1.55","EST"
1998,106,"0.64899","0.48999","0.5",15,"8","12","23","1.49","EST"
1998,107,"0.67539","0.50489","0.5",8,"4","6","11","1.44","EST"
1998,108,"0.70071","0.51891","0.5",4,"2","3","5","1.39","EST"
1998,109,"0.72487","0.53204","0.5",2,"1","1","3","1.36","EST"
1998,110,"0.74778","1","1.34",1,"1","1","1","1.34","EST"
1999,75,"0.04084","0.04002","0.5",64415,"2578","63126","654227","10.16","EST"
1999,76,"0.03999","0.0392","0.5",61837,"2424","60625","591101","9.56","EST"
1999,77,"0.05003","0.04881","0.5",59413,"2900","57963","530476","8.93","EST"
1999,78,"0.06648","0.06434","0.5",56513,"3636","54695","472513","8.36","EST"
1999,79,"0.06978","0.06743","0.5",52877,"3566","51094","417818","7.9","EST"
1999,80,"0.07647","0.07366","0.5",49311,"3632","47495","366723","7.44","EST"
1999,81,"0.08382","0.08045","0.5",45679,"3675","43842","319228","6.99","EST"
1999,82,"0.08835","0.08462","0.5",42005,"3554","40227","275386","6.56","EST"
1999,83,"0.09865","0.09401","0.5",38450,"3615","36643","235159","6.12","EST"
1999,84,"0.11138","0.10551","0.5",34835,"3675","32998","198516","5.7","EST"
1999,85,"0.13274","0.12448","0.5",31160,"3879","29221","165518","5.31","EST"
1999,86,"0.12731","0.11969","0.5",27281,"3265","25649","136298","5","EST"
1999,87,"0.15416","0.14313","0.5",24016,"3437","22297","110649","4.61","EST"
1999,88,"0.17107","0.15759","0.5",20578,"3243","18957","88352","4.29","EST"
1999,89,"0.18879","0.1725","0.5",17336,"2990","15840","69395","4","EST"
1999,90,"0.20788","0.18831","0.5",14345,"2701","12994","53555","3.73","EST"
1999,91,"0.22836","0.20496","0.5",11644,"2386","10451","40560","3.48","EST"
1999,92,"0.25022","0.22239","0.5",9257,"2059","8228","30110","3.25","EST"
1999,93,"0.27343","0.24054","0.5",7199,"1732","6333","21882","3.04","EST"
1999,94,"0.29794","0.25931","0.5",5467,"1418","4758","15549","2.84","EST"
1999,95,"0.32367","0.27858","0.5",4049,"1128","3485","10791","2.66","EST"
1999,96,"0.35051","0.29824","0.5",2921,"871","2486","7305","2.5","EST"
1999,97,"0.37833","0.31814","0.5",2050,"652","1724","4820","2.35","EST"
1999,98,"0.40697","0.33816","0.5",1398,"473","1161","3096","2.21","EST"
1999,99,"0.43626","0.35814","0.5",925,"331","759","1934","2.09","EST"
1999,100,"0.46601","0.37794","0.5",594,"224","482","1175","1.98","EST"
1999,101,"0.49599","0.39743","0.5",369,"147","296","693","1.88","EST"
1999,102,"0.52601","0.41647","0.5",223,"93","176","397","1.79","EST"
1999,103,"0.55584","0.43496","0.5",130,"56","102","221","1.7","EST"
1999,104,"0.58527","0.45277","0.5",73,"33","57","119","1.63","EST"
1999,105,"0.6141","0.46984","0.5",40,"19","31","63","1.56","EST"
1999,106,"0.64216","0.48609","0.5",21,"10","16","32","1.5","EST"
1999,107,"0.66928","0.50147","0.5",11,"5","8","16","1.45","EST"
1999,108,"0.69531","0.51594","0.5",5,"3","4","8","1.4","EST"
1999,109,"0.72015","0.5295","0.5",3,"1","2","4","1.37","EST"
1999,110,"0.74372","1","1.34",1,"1","2","2","1.34","EST"
2000,75,"0.04438","0.04342","0.5",64516,"2801","63115","658448","10.21","EST"
2000,76,"0.04971","0.0485","0.5",61715,"2993","60218","595333","9.65","EST"
2000,77,"0.05597","0.05444","0.5",58721,"3197","57123","535115","9.11","EST"
2000,78,"0.05478","0.05332","0.5",55524,"2961","54044","477992","8.61","EST"
2000,79,"0.06184","0.05998","0.5",52564,"3153","50987","423948","8.07","EST"
2000,80,"0.07648","0.07367","0.5",49411,"3640","47591","372961","7.55","EST"
2000,81,"0.07631","0.0735","0.5",45771,"3364","44089","325370","7.11","EST"
2000,82,"0.08062","0.0775","0.5",42407,"3286","40763","281281","6.63","EST"
2000,83,"0.10121","0.09633","0.5",39120,"3769","37236","240517","6.15","EST"
2000,84,"0.1123","0.10633","0.5",35352,"3759","33472","203281","5.75","EST"
2000,85,"0.12445","0.11716","0.5",31593,"3701","29742","169809","5.37","EST"
2000,86,"0.1377","0.12883","0.5",27891,"3593","26095","140067","5.02","EST"
2000,87,"0.15212","0.14137","0.5",24298,"3435","22581","113972","4.69","EST"
2000,88,"0.16776","0.15477","0.5",20863,"3229","19249","91392","4.38","EST"
2000,89,"0.18465","0.16904","0.5",17634,"2981","16144","72143","4.09","EST"
2000,90,"0.20283","0.18415","0.5",14653,"2698","13304","56000","3.82","EST"
2000,91,"0.22231","0.20007","0.5",11955,"2392","10759","42696","3.57","EST"
2000,92,"0.24309","0.21675","0.5",9563,"2073","8527","31937","3.34","EST"
2000,93,"0.26515","0.23412","0.5",7490,"1754","6613","23410","3.13","EST"
2000,94,"0.28846","0.2521","0.5",5737,"1446","5014","16797","2.93","EST"
2000,95,"0.31293","0.27059","0.5",4290,"1161","3710","11783","2.75","EST"
2000,96,"0.3385","0.2895","0.5",3129,"906","2676","8073","2.58","EST"
2000,97,"0.36504","0.3087","0.5",2223,"686","1880","5397","2.43","EST"
2000,98,"0.39244","0.32806","0.5",1537,"504","1285","3517","2.29","EST"
2000,99,"0.42052","0.34746","0.5",1033,"359","853","2232","2.16","EST"
2000,100,"0.44913","0.36677","0.5",674,"247","550","1378","2.05","EST"
2000,101,"0.47808","0.38585","0.5",427,"165","344","828","1.94","EST"
2000,102,"0.50718","0.40458","0.5",262,"106","209","484","1.84","EST"
2000,103,"0.53623","0.42286","0.5",156,"66","123","274","1.76","EST"
2000,104,"0.56504","0.44057","0.5",90,"40","70","151","1.68","EST"
2000,105,"0.59341","0.45763","0.5",50,"23","39","81","1.61","EST"
2000,106,"0.62118","0.47397","0.5",27,"13","21","42","1.55","EST"
2000,107,"0.64817","0.48952","0.5",14,"7","11","21","1.49","EST"
2000,108,"0.67424","0.50425","0.5",7,"4","5","11","1.45","EST"
2000,109,"0.69929","0.51813","0.5",4,"2","3","5","1.41","EST"
2000,110,"0.72319","1","1.38",2,"2","2","2","1.38","EST"
2001,75,"0.03815","0.03743","0.5",65720,"2460","64490","681104","10.36","EST"
2001,76,"0.0472","0.04611","0.5",63260,"2917","61801","616614","9.75","EST"
2001,77,"0.04598","0.04495","0.5",60343,"2712","58987","554813","9.19","EST"
2001,78,"0.05196","0.05064","0.5",57630,"2919","56171","495826","8.6","EST"
2001,79,"0.05983","0.0581","0.5",54712,"3179","53122","439655","8.04","EST"
2001,80,"0.07356","0.07095","0.5",51533,"3656","49705","386533","7.5","EST"
2001,81,"0.07823","0.07529","0.5",47877,"3605","46075","336828","7.04","EST"
2001,82,"0.09159","0.08758","0.5",44272,"3877","42334","290753","6.57","EST"
2001,83,"0.09325","0.0891","0.5",40395,"3599","38595","248419","6.15","EST"
2001,84,"0.11252","0.10653","0.5",36796,"3920","34836","209824","5.7","EST"
2001,85,"0.12503","0.11768","0.5",32876,"3869","30942","174988","5.32","EST"
2001,86,"0.13872","0.12972","0.5",29007,"3763","27126","144046","4.97","EST"
2001,87,"0.15364","0.14268","0.5",25244,"3602","23444","116920","4.63","EST"
2001,88,"0.16984","0.15655","0.5",21643,"3388","19949","93477","4.32","EST"
2001,89,"0.18738","0.17133","0.5",18255,"3128","16691","73528","4.03","EST"
2001,90,"0.20628","0.18699","0.5",15127,"2829","13713","56837","3.76","EST"
2001,91,"0.22655","0.2035","0.5",12298,"2503","11047","43125","3.51","EST"
2001,92,"0.24819","0.22079","0.5",9796,"2163","8714","32078","3.27","EST"
2001,93,"0.27118","0.2388","0.5",7633,"1823","6721","23363","3.06","EST"
2001,94,"0.29546","0.25743","0.5",5810,"1496","5062","16642","2.86","EST"
2001,95,"0.32095","0.27657","0.5",4314,"1193","3718","11580","2.68","EST"
2001,96,"0.34756","0.2961","0.5",3121,"924","2659","7862","2.52","EST"
2001,97,"0.37515","0.3159","0.5",2197,"694","1850","5203","2.37","EST"
2001,98,"0.40359","0.33582","0.5",1503,"505","1251","3353","2.23","EST"
2001,99,"0.43268","0.35572","0.5",998,"355","821","2102","2.11","EST"
2001,100,"0.46225","0.37547","0.5",643,"241","522","1282","1.99","EST"
2001,101,"0.49208","0.39491","0.5",402,"159","322","759","1.89","EST"
2001,102,"0.52197","0.41394","0.5",243,"101","193","437","1.8","EST"
2001,103,"0.5517","0.43242","0.5",142,"62","112","244","1.71","EST"
2001,104,"0.58107","0.45026","0.5",81,"36","63","132","1.64","EST"
2001,105,"0.60988","0.46736","0.5",44,"21","34","70","1.57","EST"
2001,106,"0.63793","0.48366","0.5",24,"11","18","36","1.51","EST"
2001,107,"0.66508","0.49911","0.5",12,"6","9","18","1.46","EST"
2001,108,"0.69118","0.51366","0.5",6,"3","5","9","1.41","EST"
2001,109,"0.71611","0.52731","0.5",3,"2","2","4","1.38","EST"
2001,110,"0.73979","1","1.35",1,"1","2","2","1.35","EST"
2002,75,"0.03937","0.03861","0.5",67151,"2593","65855","691332","10.3","EST"
2002,76,"0.041","0.04018","0.5",64558,"2594","63261","625478","9.69","EST"
2002,77,"0.04756","0.04646","0.5",61964,"2879","60525","562217","9.07","EST"
2002,78,"0.05832","0.05667","0.5",59086,"3348","57412","501692","8.49","EST"
2002,79,"0.05795","0.05632","0.5",55737,"3139","54168","444280","7.97","EST"
2002,80,"0.07331","0.07072","0.5",52598,"3720","50739","390112","7.42","EST"
2002,81,"0.0816","0.0784","0.5",48879,"3832","46962","339374","6.94","EST"
2002,82,"0.09005","0.08617","0.5",45046,"3882","43105","292411","6.49","EST"
2002,83,"0.10775","0.10225","0.5",41165,"4209","39060","249306","6.06","EST"
2002,84,"0.10292","0.09788","0.5",36956,"3617","35147","210246","5.69","EST"
2002,85,"0.12602","0.11855","0.5",33339,"3952","31362","175099","5.25","EST"
2002,86,"0.14027","0.13108","0.5",29386,"3852","27460","143736","4.89","EST"
2002,87,"0.15585","0.14458","0.5",25534,"3692","23688","116276","4.55","EST"
2002,88,"0.17281","0.15906","0.5",21843,"3474","20105","92588","4.24","EST"
2002,89,"0.19119","0.17451","0.5",18368,"3205","16765","72482","3.95","EST"
2002,90,"0.21104","0.19089","0.5",15163,"2894","13715","55717","3.67","EST"
2002,91,"0.23235","0.20817","0.5",12268,"2554","10991","42001","3.42","EST"
2002,92,"0.25512","0.22626","0.5",9714,"2198","8615","31010","3.19","EST"
2002,93,"0.27931","0.24508","0.5",7516,"1842","6595","22395","2.98","EST"
2002,94,"0.30485","0.26453","0.5",5674,"1501","4924","15799","2.78","EST"
2002,95,"0.33165","0.28448","0.5",4173,"1187","3580","10875","2.61","EST"
2002,96,"0.35959","0.30479","0.5",2986,"910","2531","7296","2.44","EST"
2002,97,"0.38852","0.32532","0.5",2076,"675","1738","4765","2.3","EST"
2002,98,"0.41825","0.34591","0.5",1401,"484","1158","3026","2.16","EST"
2002,99,"0.44859","0.36641","0.5",916,"336","748","1868","2.04","EST"
2002,100,"0.47932","0.38665","0.5",580,"224","468","1120","1.93","EST"
2002,101,"0.5102","0.4065","0.5",356,"145","284","651","1.83","EST"
2002,102,"0.54101","0.42582","0.5",211,"90","166","368","1.74","EST"
2002,103,"0.5715","0.44449","0.5",121,"54","94","201","1.66","EST"
2002,104,"0.60146","0.4624","0.5",67,"31","52","107","1.59","EST"
2002,105,"0.63069","0.47948","0.5",36,"17","28","55","1.52","EST"
2002,106,"0.65898","0.49566","0.5",19,"9","14","28","1.47","EST"
2002,107,"0.68618","0.5109","0.5",10,"5","7","13","1.42","EST"
2002,108,"0.71217","0.52516","0.5",5,"2","3","6","1.37","EST"
2002,109,"0.73682","0.53845","0.5",2,"1","2","3","1.34","EST"
2002,110,"0.76008","1","1.32",1,"1","1","1","1.32","EST"
2003,75,"0.03901","0.03826","0.5",67613,"2587","66320","699701","10.35","EST"
2003,76,"0.04463","0.04365","0.5",65026,"2839","63607","633381","9.74","EST"
2003,77,"0.0451","0.0441","0.5",62187,"2743","60816","569774","9.16","EST"
2003,78,"0.05565","0.05414","0.5",59445,"3218","57835","508958","8.56","EST"
2003,79,"0.05957","0.05785","0.5",56226,"3253","54600","451123","8.02","EST"
2003,80,"0.07027","0.06788","0.5",52974,"3596","51176","396523","7.49","EST"
2003,81,"0.07726","0.07439","0.5",49378,"3673","47541","345347","6.99","EST"
2003,82,"0.09135","0.08736","0.5",45704,"3993","43708","297806","6.52","EST"
2003,83,"0.09296","0.08883","0.5",41712,"3705","39859","254098","6.09","EST"
2003,84,"0.11725","0.11076","0.5",38006,"4209","35902","214239","5.64","EST"
2003,85,"0.12439","0.1171","0.5",33797,"3958","31818","178337","5.28","EST"
2003,86,"0.13871","0.12971","0.5",29839,"3871","27904","146519","4.91","EST"
2003,87,"0.15439","0.14333","0.5",25969,"3722","24108","118616","4.57","EST"
2003,88,"0.1715","0.15795","0.5",22246,"3514","20490","94508","4.25","EST"
2003,89,"0.19007","0.17357","0.5",18733,"3251","17107","74019","3.95","EST"
2003,90,"0.21014","0.19016","0.5",15481,"2944","14009","56912","3.68","EST"
2003,91,"0.23173","0.20767","0.5",12537,"2604","11235","42903","3.42","EST"
2003,92,"0.25482","0.22602","0.5",9934,"2245","8811","31667","3.19","EST"
2003,93,"0.27937","0.24513","0.5",7688,"1885","6746","22856","2.97","EST"
2003,94,"0.30532","0.26488","0.5",5804,"1537","5035","16110","2.78","EST"
